round,score,avg_score_200,reward,avg_reward_200,coins,kills,suicides,crates_destroyed,alive_fraction
776,2,2.09,143.2,353.52,2,0,1,17,0
777,7,2.12,671.2,355.64,2,1,0,29,1
778,0,2.11,272.2,355.13,0,0,0,26,0
779,1,2.12,115.9,355.02,1,0,1,21,0
780,6,2.12,605.5,355.81,1,1,0,27,1
781,2,2.12,575.4,357.63,2,0,0,53,0
782,1,2.12,130.7,355.76,1,0,0,17,0
783,1,2.12,105.6,354.94,1,0,0,12,0
784,1,2.1,440.6,355.58,1,0,0,30,0
785,1,2.07,45.8,353.93,1,0,1,18,0
786,0,2.06,-42.6,351.71,0,0,1,12,0
787,1,2.06,239.3,351.25,1,0,0,25,0
788,1,2.06,479.4,352.62,1,0,0,33,1
789,1,2.06,210.2,352.34,1,0,0,21,0
790,1,2.04,135.0,350.98,1,0,1,21,0
791,1,2.04,49.9,349.5,1,0,1,12,0
792,1,2.04,375.0,350.63,1,0,0,38,0
793,2,2.04,95.1,348.97,2,0,1,19,0
794,1,2.05,132.1,348.27,1,0,1,23,0
795,2,2.06,354.7,350.52,2,0,1,28,0
796,7,2.09,545.9,352.48,2,1,0,35,0
797,2,2.1,86.3,352.44,2,0,1,18,0
798,3,2.11,626.7,354.54,3,0,0,38,1
799,0,2.1,576.8,354.3,0,0,0,48,1
800,1,2.1,294.7,353.84,1,0,0,31,0
801,6,2.12,664.2,356.31,1,1,0,39,0
802,6,2.12,733.6,356.76,1,1,0,32,1
803,1,2.12,670.2,357.19,1,0,0,46,1
804,7,2.15,523.5,358.84,2,1,0,31,1
805,2,2.1,354.0,357.39,2,0,0,26,0
806,1,2.11,426.4,358.85,1,0,0,21,1
807,2,2.12,518.7,360.78,2,0,0,33,1
808,0,2.1,110.9,359.0,0,0,1,21,0
809,8,2.14,774.7,362.11,3,1,0,35,1
810,1,2.12,94.2,359.21,1,0,0,15,0
811,2,2.12,726.5,359.61,2,0,0,27,1
812,0,2.12,330.6,359.0,0,0,1,36,0
813,0,2.11,375.2,358.45,0,0,0,33,0
814,2,2.08,269.7,358.03,2,0,1,23,0
815,2,2.09,231.7,358.8,2,0,0,21,0
816,3,2.1,626.0,361.43,3,0,0,38,1
817,1,2.08,369.1,361.09,1,0,0,30,0
818,1,2.08,611.4,363.86,1,0,0,29,1
819,1,2.08,86.1,363.54,1,0,1,18,0
820,1,2.06,271.4,363.59,1,0,0,25,0
821,1,2.06,163.3,362.42,1,0,1,26,0
822,0,2.05,53.0,361.6,0,0,0,13,0
823,1,2.06,110.0,361.12,1,0,1,22,0
824,4,2.08,422.8,360.63,4,0,1,29,0
825,2,2.06,444.3,359.74,2,0,0,30,0
826,0,2.05,80.7,357.47,0,0,0,15,0
827,1,2.04,256.6,357.94,1,0,0,23,0
828,2,2.06,145.8,358.79,2,0,0,17,0
829,2,2.06,743.5,360.81,2,0,0,45,1
830,1,2.02,92.9,358.03,1,0,1,22,0
831,6,2.04,646.1,360.13,1,1,0,46,1
832,1,2.04,-38.2,357.42,1,0,1,7,0
833,1,2.04,115.7,353.68,1,0,0,14,0
834,2,2.0,405.2,352.07,2,0,0,37,0
835,0,2.0,151.4,352.33,0,0,1,23,0
836,0,2.0,166.5,350.82,0,0,1,26,0
837,5,2.0,522.9,352.67,0,1,0,25,1
838,6,2.01,558.1,351.98,1,1,0,28,0
839,1,2.0,159.1,349.04,1,0,0,16,0
840,2,2.01,367.0,350.25,2,0,1,32,0
841,2,2.02,504.6,350.17,2,0,0,26,1
842,1,2.02,57.8,350.16,1,0,0,10,0
843,1,2.02,333.4,350.11,1,0,0,22,0
844,0,2.02,66.0,349.15,0,0,0,13,0
845,0,2.0,84.4,347.48,0,0,0,12,0
846,11,2.06,790.9,350.69,1,2,0,38,1
847,0,2.05,78.9,348.99,0,0,0,15,0
848,0,2.04,475.3,350.46,0,0,0,27,1
849,5,2.06,689.6,354.08,5,0,0,33,1
850,2,2.05,550.5,353.82,2,0,0,33,1
851,2,2.06,709.8,354.69,2,0,0,41,1
852,1,2.06,467.5,356.75,1,0,0,30,0
853,1,2.06,121.1,355.22,1,0,0,17,0
854,1,2.04,9.6,353.6,1,0,1,13,0
855,1,2.02,130.5,351.43,1,0,0,17,0
856,0,2.02,146.3,351.9,0,0,1,26,0
857,0,1.99,637.7,351.42,0,0,0,36,1
858,1,2.0,79.1,351.77,1,0,1,18,0
859,4,2.02,487.2,353.57,4,0,0,39,0
860,1,2.0,167.4,353.7,1,0,0,19,0
861,1,2.0,216.4,354.21,1,0,1,30,0
862,6,2.02,513.5,353.7,1,1,0,40,0
863,3,2.04,206.1,353.94,3,0,0,16,0
864,2,2.04,246.3,353.69,2,0,0,27,0
865,2,2.04,195.9,351.89,2,0,0,18,0
866,1,2.04,280.7,350.97,1,0,0,24,0
867,3,2.04,613.9,351.28,3,0,0,34,1
868,1,2.05,200.6,351.94,1,0,0,23,0
869,1,2.06,97.1,352.27,1,0,1,18,0
870,7,2.08,544.5,354.3,2,1,0,33,0
871,1,2.07,132.5,351.94,1,0,1,24,0
872,0,2.06,105.7,351.27,0,0,1,20,0
873,1,2.06,93.6,349.04,1,0,1,19,0
874,0,2.03,-23.2,345.95,0,0,1,12,0
875,2,2.03,458.0,346.47,2,0,0,20,1
876,2,2.04,158.5,344.74,2,1,1,17,0
877,2,2.02,154.5,343.63,2,0,0,11,0
878,3,2.01,780.2,344.26,3,0,0,43,1
879,1,2.02,663.9,347.47,1,0,0,39,1
880,1,2.02,218.1,347.2,1,0,1,21,0
881,2,2.02,237.0,346.28,2,0,1,29,0
882,0,2.02,216.2,345.44,0,0,1,26,0
883,0,1.98,72.0,342.57,0,0,1,18,0
884,1,1.97,462.3,343.61,1,0,0,34,0
885,2,1.98,728.8,346.56,2,0,0,35,1
886,0,1.98,194.5,346.59,0,0,0,29,0
887,13,2.04,807.3,349.26,3,2,0,26,1
888,0,2.02,69.7,346.85,0,0,0,13,0
889,0,2.02,410.9,348.17,0,0,0,30,1
890,2,2.02,423.9,347.69,2,0,0,24,1
891,0,2.02,-2.6,346.78,0,0,1,15,0
892,1,2.02,569.5,347.6,1,0,0,28,1
893,0,2.0,29.4,346.18,0,0,1,20,0
894,0,2.0,128.3,344.46,0,0,0,17,0
895,0,1.99,263.9,344.29,0,0,0,28,0
896,0,1.99,207.0,345.11,0,0,0,22,0
897,0,1.97,124.1,344.94,0,0,1,21,0
898,1,1.97,706.3,345.67,1,0,0,34,1
899,1,1.97,556.9,345.88,1,0,0,32,1
900,0,1.97,151.3,344.02,0,0,0,20,0
901,4,1.96,718.1,345.44,4,0,0,35,1
902,2,1.96,217.1,343.77,2,0,1,24,0
903,0,1.95,384.7,343.32,0,0,1,37,0
904,6,1.98,115.7,342.52,1,1,1,13,0
905,1,1.98,93.7,340.8,1,0,0,11,0
906,6,2.0,798.2,344.07,1,1,0,29,1
907,5,2.0,574.1,345.75,5,0,0,40,0
908,3,2.0,182.0,346.13,3,0,1,19,0
909,3,2.02,274.0,346.49,3,0,1,30,0
910,1,2.02,521.7,347.14,1,0,0,24,1
911,1,2.01,129.8,345.32,1,0,0,15,0
912,1,2.0,349.5,344.96,1,0,0,30,1
913,4,2.02,599.1,345.39,4,0,0,29,0
914,3,2.02,608.6,347.22,3,0,0,40,1
915,13,2.08,696.1,348.89,3,2,0,23,1
916,3,2.09,407.1,349.38,3,0,0,28,0
917,8,2.12,758.6,352.3,3,1,0,43,1
918,3,2.13,223.9,350.96,3,0,1,22,0
919,2,2.14,122.3,350.45,2,0,0,16,0
920,1,2.15,241.1,350.26,1,0,0,24,0
921,1,2.13,251.3,347.97,1,0,1,25,0
922,2,2.13,684.0,348.99,2,0,0,39,1
923,1,2.13,519.1,350.51,1,0,0,33,1
924,0,2.12,355.6,350.75,0,0,0,28,0
925,0,2.12,-49.3,349.17,0,0,1,10,0
926,1,2.1,458.4,348.22,1,0,0,37,0
927,0,2.09,-21.3,345.4,0,0,1,13,0
928,0,2.08,180.9,343.67,0,0,0,19,0
929,1,2.06,131.1,341.53,1,0,1,22,0
930,3,2.06,213.6,341.54,3,0,0,13,0
931,5,2.08,502.2,340.74,0,1,0,29,1
932,8,2.11,628.3,343.09,3,1,0,34,0
933,3,2.12,702.7,345.41,3,0,0,34,1
934,2,2.12,345.7,345.43,2,0,0,30,0
935,2,2.12,302.3,344.29,2,0,0,28,0
936,8,2.15,292.3,345.42,3,1,1,25,0
937,3,2.17,429.3,346.29,3,0,0,31,0
938,0,2.15,15.1,344.75,0,0,1,13,0
939,2,2.15,58.9,343.58,2,0,1,17,0
940,0,2.15,315.5,342.16,0,0,0,28,0
941,1,2.15,155.6,342.43,1,0,1,23,0
942,1,2.14,334.1,342.46,1,0,1,34,0
943,0,2.13,105.0,341.48,0,0,0,14,0
944,2,2.12,500.9,341.25,2,0,0,28,1
945,1,2.12,693.8,343.84,1,0,0,41,1
946,6,2.13,528.6,344.34,1,1,0,26,1
947,2,2.13,629.4,345.42,2,0,0,38,1
948,1,2.13,435.5,344.71,1,0,0,16,1
949,1,2.12,424.2,343.21,1,0,0,29,1
950,1,2.12,553.4,342.07,1,0,0,39,0
951,7,2.13,385.4,342.35,2,1,0,26,0
952,1,2.13,461.9,343.67,1,0,0,23,1
953,3,2.14,467.5,343.19,3,0,0,27,1
954,0,2.14,60.5,342.45,0,0,1,18,0
955,1,2.14,250.0,341.48,1,0,0,23,0
956,1,2.13,35.7,339.82,1,0,1,14,0
957,1,2.11,151.8,338.39,1,0,0,21,0
958,3,2.12,588.3,338.58,3,0,0,40,1
959,8,2.13,526.7,339.48,3,1,1,29,0
960,1,2.13,450.0,340.47,1,0,0,31,1
961,2,2.13,279.9,341.49,2,0,0,25,0
962,2,2.13,589.8,343.13,2,0,0,29,1
963,1,2.14,564.0,346.39,1,0,0,44,1
964,3,2.15,268.9,343.82,3,0,1,28,0
965,1,2.15,421.6,344.44,1,0,0,23,0
966,9,2.18,582.1,345.68,4,1,0,35,0
967,5,2.21,573.9,348.09,0,1,0,34,1
968,2,2.17,113.8,345.03,2,0,1,22,0
969,0,2.16,68.2,343.06,0,0,0,11,0
970,2,2.15,480.9,343.59,2,0,0,34,1
971,3,2.15,506.1,344.27,3,0,0,25,1
972,3,2.15,727.6,345.33,3,0,0,29,1
973,2,2.13,80.0,343.43,2,0,1,15,0
974,4,2.15,398.1,343.8,4,0,0,25,0
975,2,2.12,176.4,341.51,2,0,1,25,0
976,1,2.11,416.0,342.87,1,0,0,32,1
977,0,2.08,88.1,339.95,0,0,1,22,0
978,1,2.08,100.1,339.09,1,0,1,22,0
979,2,2.08,472.4,340.88,2,0,0,37,0
980,2,2.06,559.4,340.65,2,0,0,28,1
981,0,2.06,43.8,337.99,0,0,0,13,0
982,6,2.08,389.8,339.28,1,1,1,37,0
983,1,2.08,281.3,340.16,1,0,1,33,0
984,6,2.1,178.7,338.85,1,1,1,19,0
985,2,2.11,172.5,339.49,2,0,1,22,0
986,2,2.12,136.5,340.38,2,0,1,21,0
987,4,2.13,208.7,340.23,4,0,0,17,0
988,1,2.13,102.2,338.34,1,1,1,16,0
989,3,2.15,512.6,339.85,3,0,0,33,0
990,3,2.15,342.3,340.89,3,0,0,32,0
991,1,2.15,397.1,342.63,1,0,1,36,0
992,2,2.16,646.8,343.99,2,0,0,20,1
993,1,2.15,271.1,344.87,1,0,0,29,0
994,0,2.15,-29.7,344.06,0,0,1,17,0
995,1,2.15,629.3,345.43,1,0,0,35,1
996,0,2.11,101.0,343.21,0,0,0,22,0
997,6,2.13,431.1,344.93,1,1,1,30,0
998,1,2.12,569.9,344.65,1,0,0,31,1
999,1,2.12,376.7,343.64,1,0,0,28,0
1000,9,2.17,704.4,345.69,4,1,0,32,1
1001,2,2.15,148.5,343.12,2,0,1,28,0
1002,1,2.12,206.9,340.48,1,0,0,26,0
1003,2,2.12,248.9,338.38,2,0,0,31,0
1004,2,2.1,175.6,336.64,2,0,1,27,0
1005,0,2.09,155.9,335.64,0,0,0,25,0
1006,0,2.08,459.9,335.81,0,0,0,32,1
1007,0,2.08,336.0,334.9,0,0,0,30,0
1008,0,2.08,38.6,334.54,0,0,0,8,0
1009,1,2.04,27.8,330.8,1,0,1,14,0
1010,7,2.07,613.7,333.4,2,1,0,31,1
1011,3,2.08,173.2,330.63,3,0,1,21,0
1012,3,2.09,122.8,329.6,3,0,1,11,0
1013,1,2.1,319.5,329.32,1,0,0,31,0
1014,7,2.12,662.3,331.28,2,1,0,35,1
1015,0,2.11,78.4,330.51,0,0,1,23,0
1016,1,2.1,474.4,329.75,1,0,0,35,0
1017,1,2.1,257.8,329.2,1,0,1,26,0
1018,1,2.1,162.6,326.95,1,0,0,19,0
1019,6,2.12,461.0,328.83,1,1,0,20,1
1020,3,2.13,641.1,330.68,3,0,0,31,1
1021,1,2.13,118.9,330.46,1,0,0,15,0
1022,2,2.15,611.3,333.25,2,0,0,36,0
1023,3,2.15,418.2,334.79,3,0,0,31,0
1024,7,2.17,723.3,336.29,2,1,0,33,1
1025,3,2.17,280.0,335.47,3,0,0,24,0
1026,2,2.19,283.2,336.48,2,0,1,28,0
1027,2,2.19,336.2,336.88,2,0,0,24,0
1028,1,2.19,19.4,336.25,1,0,1,16,0
1029,1,2.18,445.2,334.76,1,0,0,24,0
1030,0,2.17,235.3,335.47,0,0,0,25,0
1031,1,2.15,379.4,334.13,1,0,0,33,0
1032,3,2.16,312.9,335.89,3,0,0,23,0
1033,1,2.16,62.8,335.63,1,0,1,19,0
1034,2,2.16,503.1,336.12,2,0,0,24,1
1035,2,2.17,378.5,337.25,2,0,0,27,0
1036,2,2.18,497.4,338.9,2,0,0,32,1
1037,1,2.16,357.3,338.08,1,0,0,35,0
1038,4,2.15,556.7,338.07,4,0,0,39,1
1039,3,2.16,728.9,340.92,3,0,0,34,1
1040,1,2.15,493.3,341.55,1,0,1,35,0
1041,1,2.15,377.4,340.91,1,0,0,23,0
1042,0,2.15,269.7,341.97,0,0,0,24,0
1043,3,2.15,226.9,341.44,3,1,1,20,0
1044,7,2.19,485.9,343.54,2,1,0,29,1
1045,2,2.2,612.2,346.18,2,0,0,32,1
1046,2,2.15,236.7,343.41,2,0,1,25,0
1047,2,2.17,322.5,344.63,2,0,0,37,0
1048,0,2.17,601.0,345.26,0,0,0,31,1
1049,2,2.15,206.7,342.84,2,0,0,26,0
1050,3,2.15,714.1,343.66,3,0,0,38,1
1051,1,2.15,492.2,342.57,1,0,0,28,1
1052,1,2.15,75.3,340.61,1,0,1,22,0
1053,1,2.15,470.8,342.36,1,0,0,34,0
1054,3,2.16,363.2,344.13,3,0,1,34,0
1055,2,2.17,539.3,346.17,2,0,0,28,1
1056,4,2.19,561.0,348.24,4,0,0,40,0
1057,6,2.21,357.0,346.84,1,1,0,23,0
1058,3,2.23,212.0,347.5,3,0,0,18,0
1059,6,2.23,597.7,348.06,1,1,0,37,1
1060,2,2.24,208.3,348.26,2,0,0,21,0
1061,8,2.27,591.9,350.14,3,1,0,30,0
1062,2,2.25,583.7,350.49,2,0,0,30,1
1063,1,2.25,649.6,352.71,1,0,0,37,1
1064,1,2.24,175.5,352.35,1,0,0,23,0
1065,2,2.24,179.7,352.27,2,0,0,14,0
1066,1,2.24,1.7,350.88,1,0,1,12,0
1067,7,2.26,742.6,351.52,2,1,0,44,1
1068,2,2.27,636.4,353.7,2,0,0,26,1
1069,2,2.27,262.9,354.53,2,0,1,28,0
1070,3,2.25,630.4,354.96,3,0,0,39,1
1071,1,2.25,14.8,354.37,1,0,1,11,0
1072,4,2.27,603.4,356.86,4,0,0,44,1
1073,1,2.27,80.3,356.79,1,0,1,23,0
1074,1,2.27,487.1,359.34,1,0,0,39,0
1075,4,2.29,616.3,360.14,4,0,0,26,1
1076,2,2.29,660.8,362.65,2,0,0,35,1
1077,1,2.28,534.4,364.55,1,0,0,30,1
1078,2,2.27,241.2,361.85,2,0,0,17,0
1079,7,2.31,427.3,360.67,2,1,1,27,0
1080,1,2.31,349.4,361.32,1,1,1,28,0
1081,0,2.29,136.9,360.82,0,0,1,28,0
1082,2,2.31,213.2,360.81,2,0,0,20,0
1083,0,2.31,-37.0,360.26,0,0,1,12,0
1084,1,2.31,401.9,359.96,1,0,1,33,0
1085,2,2.31,242.2,357.53,2,0,0,28,0
1086,1,2.31,423.0,358.67,1,0,0,32,0
1087,1,2.25,108.6,355.18,1,0,1,23,0
1088,2,2.26,186.4,355.76,2,0,0,14,0
1089,1,2.27,249.3,354.95,1,0,1,28,0
1090,9,2.3,833.8,357.0,4,1,0,33,1
1091,1,2.31,279.2,358.41,1,0,1,25,0
1092,8,2.34,597.2,358.55,3,1,0,33,1
1093,6,2.37,792.6,362.37,1,1,0,49,1
1094,1,2.38,482.3,364.14,1,0,0,33,1
1095,9,2.42,640.7,366.02,4,1,0,37,0
1096,2,2.43,571.3,367.84,2,0,0,33,1
1097,2,2.44,194.3,368.19,2,0,1,25,0
1098,1,2.44,691.6,368.12,1,0,0,45,0
1099,8,2.48,733.3,369.0,3,1,0,45,1
1100,0,2.48,379.2,370.14,0,0,0,34,1
1101,2,2.46,401.0,368.56,2,0,0,22,0
1102,2,2.46,682.1,370.88,2,0,0,46,1
1103,3,2.48,538.1,371.65,3,0,0,26,1
1104,2,2.46,709.5,374.62,2,0,0,44,1
1105,1,2.46,96.4,374.63,1,0,0,12,0
1106,3,2.44,233.6,371.81,3,0,1,30,0
1107,0,2.42,461.3,371.24,0,0,0,34,1
1108,1,2.41,597.2,373.32,1,0,0,33,1
1109,0,2.4,-58.5,371.66,0,0,1,6,0
1110,2,2.4,437.3,371.24,2,0,1,46,0
1111,0,2.4,56.3,370.87,0,0,1,14,0
1112,0,2.39,35.1,369.3,0,0,1,18,0
1113,1,2.38,296.0,367.78,1,0,1,34,0
1114,0,2.36,92.2,365.2,0,0,0,17,0
1115,2,2.31,131.5,362.38,2,0,0,10,0
1116,2,2.3,275.6,361.72,2,0,1,25,0
1117,0,2.26,348.2,359.67,0,0,1,28,0
1118,0,2.25,41.5,358.75,0,0,0,13,0
1119,2,2.25,295.3,359.62,2,0,0,29,0
1120,3,2.25,629.5,361.56,3,0,0,36,1
1121,3,2.27,584.0,363.22,3,0,0,33,1
1122,1,2.26,284.4,361.23,1,0,0,32,0
1123,6,2.29,179.1,359.53,1,1,1,23,0
1124,0,2.29,23.1,357.86,0,0,0,5,0
1125,1,2.29,212.4,359.17,1,0,0,26,0
1126,1,2.29,20.3,356.98,1,0,1,10,0
1127,1,2.29,127.5,357.73,1,0,0,20,0
1128,1,2.3,382.4,358.73,1,0,0,32,0
1129,1,2.3,269.3,359.42,1,0,0,28,0
1130,3,2.3,681.1,361.76,3,0,0,32,0
1131,1,2.28,88.8,359.69,1,0,0,11,0
1132,0,2.24,132.0,357.21,0,0,0,17,0
1133,2,2.23,567.2,356.54,2,0,0,36,1
1134,2,2.23,627.8,357.95,2,0,0,31,1
1135,6,2.25,417.9,358.52,1,1,0,23,0
1136,2,2.23,225.1,358.19,2,0,0,22,0
1137,1,2.21,188.3,356.98,1,0,1,26,0
1138,0,2.21,117.4,357.49,0,0,1,29,0
1139,5,2.23,520.9,359.8,0,1,0,36,0
1140,1,2.23,182.4,359.14,1,0,1,20,0
1141,4,2.25,431.2,360.52,4,0,0,29,0
1142,2,2.25,587.9,361.79,2,0,0,31,1
1143,0,2.25,568.3,364.1,0,0,0,30,1
1144,1,2.25,-17.7,361.51,1,0,1,6,0
1145,2,2.25,356.1,359.82,2,0,0,33,0
1146,6,2.25,848.2,361.42,6,0,0,50,1
1147,2,2.25,617.3,361.36,2,0,0,34,1
1148,2,2.26,294.1,360.65,2,0,0,25,0
1149,1,2.26,337.9,360.22,1,0,1,32,0
1150,0,2.25,202.7,358.47,0,0,1,32,0
1151,1,2.23,339.8,358.24,1,0,1,29,0
1152,0,2.22,30.9,356.08,0,0,1,17,0
1153,2,2.21,244.4,354.97,2,0,1,22,0
1154,1,2.22,178.7,355.56,1,0,0,21,0
1155,2,2.23,456.1,356.59,2,0,0,34,0
1156,1,2.23,5.0,356.44,1,0,1,11,0
1157,0,2.22,427.6,357.81,0,0,0,29,1
1158,1,2.21,218.0,355.96,1,0,0,18,0
1159,6,2.2,356.4,355.11,1,1,1,29,0
1160,1,2.2,435.5,355.04,1,0,0,27,1
1161,3,2.21,300.5,355.14,3,0,0,28,0
1162,0,2.19,136.2,352.87,0,0,0,17,0
1163,1,2.19,115.8,350.63,1,0,1,23,0
1164,0,2.18,5.0,349.31,0,0,1,13,0
1165,8,2.21,764.5,351.03,3,1,0,41,1
1166,1,2.17,383.2,350.03,1,0,1,31,0
1167,1,2.15,591.1,350.12,1,0,0,49,0
1168,5,2.17,565.2,352.38,5,0,0,35,1
1169,3,2.19,671.3,355.39,3,0,0,45,1
1170,2,2.19,693.2,356.45,2,0,0,38,1
1171,3,2.19,480.2,356.32,3,0,0,29,1
1172,0,2.17,-38.8,352.49,0,0,1,13,0
1173,1,2.17,249.1,353.34,1,0,0,22,0
1174,2,2.15,248.9,352.59,2,0,0,30,0
1175,1,2.15,250.3,352.96,1,0,0,24,0
1176,5,2.17,653.5,354.15,0,1,0,40,1
1177,1,2.17,403.9,355.73,1,0,1,30,0
1178,0,2.17,293.9,356.7,0,0,1,29,0
1179,2,2.17,107.1,354.87,2,0,1,16,0
1180,2,2.17,386.2,354.0,2,0,0,26,0
1181,0,2.17,229.9,354.94,0,0,0,23,0
1182,1,2.15,145.5,353.71,1,0,0,18,0
1183,7,2.17,187.2,353.24,2,1,0,12,0
1184,1,2.15,209.6,353.4,1,0,0,20,0
1185,1,2.15,571.8,355.39,1,0,0,40,1
1186,1,2.14,418.9,356.81,1,0,1,37,0
1187,2,2.13,223.3,356.88,2,0,1,20,0
1188,3,2.14,366.9,358.2,3,0,1,39,0
1189,11,2.18,724.3,359.26,1,2,0,24,1
1190,4,2.19,721.1,361.15,4,0,0,34,1
1191,5,2.21,633.9,362.34,0,1,0,35,0
1192,2,2.21,87.2,359.54,2,0,1,15,0
1193,0,2.2,-23.1,358.07,0,0,1,15,0
1194,1,2.21,134.1,358.89,1,0,1,21,0
1195,2,2.21,132.8,356.41,2,0,0,13,0
1196,2,2.22,181.0,356.81,2,0,1,15,0
1197,2,2.2,758.5,358.44,2,0,0,40,1
1198,1,2.2,349.7,357.34,1,0,1,37,0
1199,2,2.21,160.1,356.26,2,0,0,17,0
1200,0,2.16,18.4,352.83,0,0,1,15,0
1201,6,2.18,740.8,355.79,6,0,0,35,1
1202,6,2.21,237.3,355.94,1,1,1,24,0
1203,4,2.21,624.4,357.82,4,0,0,43,1
1204,1,2.21,152.4,357.7,1,0,0,21,0
1205,3,2.23,157.9,357.71,3,0,1,24,0
1206,0,2.23,283.6,356.83,0,0,0,29,0
1207,3,2.24,444.3,357.37,3,0,1,29,0
1208,8,2.28,715.8,360.76,3,1,0,30,1
1209,0,2.27,194.0,361.59,0,0,0,26,0
1210,0,2.24,469.1,360.87,0,0,0,29,1
1211,1,2.23,401.1,362.01,1,0,0,29,1
1212,1,2.22,608.6,364.44,1,0,0,28,1
1213,2,2.23,66.6,363.17,2,0,1,17,0
1214,1,2.19,71.2,360.22,1,0,1,18,0
1215,2,2.21,286.4,361.26,2,0,1,30,0
1216,6,2.23,790.9,362.84,1,1,0,34,1
1217,3,2.24,611.0,364.61,3,0,0,33,1
1218,1,2.24,149.6,364.54,1,0,1,23,0
1219,6,2.24,474.0,364.61,1,1,1,37,0
1220,2,2.23,205.0,362.43,2,0,0,21,0
1221,1,2.23,235.2,363.01,1,0,0,28,0
1222,1,2.23,124.1,360.57,1,0,1,22,0
1223,3,2.23,159.9,359.28,3,0,1,24,0
1224,1,2.2,452.2,357.92,1,0,0,23,1
1225,1,2.19,79.5,356.92,1,0,0,12,0
1226,0,2.18,329.0,357.15,0,0,0,31,0
1227,1,2.17,118.5,356.06,1,0,1,27,0
1228,3,2.19,457.8,358.25,3,0,1,28,0
1229,1,2.19,295.8,357.51,1,0,0,29,0
1230,5,2.21,639.4,359.53,0,1,0,31,1
1231,2,2.21,494.2,360.1,2,0,0,32,1
1232,2,2.21,318.8,360.13,2,0,0,32,0
1233,2,2.21,592.4,362.78,2,0,0,26,1
1234,7,2.24,637.8,363.45,2,1,0,28,1
1235,7,2.27,643.0,364.77,2,1,0,47,1
1236,4,2.27,357.4,364.07,4,0,1,34,0
1237,2,2.28,156.9,363.07,2,0,0,19,0
1238,9,2.31,366.6,362.12,4,1,1,26,0
1239,0,2.29,107.7,359.02,0,0,0,16,0
1240,6,2.31,700.8,360.05,1,1,0,31,1
1241,9,2.35,642.5,361.38,4,1,0,28,1
1242,8,2.4,897.1,364.52,3,1,0,51,1
1243,2,2.39,585.0,366.31,2,0,0,33,1
1244,4,2.38,330.1,365.53,4,0,1,24,0
1245,1,2.37,583.5,365.38,1,0,0,30,1
1246,2,2.37,513.4,366.77,2,0,0,28,1
1247,1,2.37,519.1,367.75,1,0,0,29,1
1248,2,2.38,575.6,367.62,2,0,0,32,1
1249,1,2.37,102.1,367.1,1,0,1,18,0
1250,0,2.35,100.3,364.03,0,0,1,26,0
1251,6,2.38,598.6,364.56,1,1,0,25,1
1252,4,2.4,350.2,365.94,4,0,0,22,0
1253,0,2.39,532.4,366.25,0,0,0,44,1
1254,6,2.4,648.7,367.67,1,1,0,33,1
1255,0,2.4,125.4,365.6,0,0,1,25,0
1256,2,2.38,487.2,365.24,2,0,0,33,0
1257,0,2.35,31.1,363.61,0,0,0,9,0
1258,1,2.35,684.5,365.97,3,0,0,41,1
1259,7,2.35,655.6,366.26,2,1,0,31,1
1260,0,2.34,166.6,366.05,0,0,0,18,0
1261,1,2.31,161.7,363.9,1,0,0,18,0
1262,6,2.33,720.2,364.58,1,1,0,43,1
1263,7,2.35,325.3,362.96,2,1,0,22,0
1264,0,2.35,42.9,362.3,0,0,1,14,0
1265,1,2.35,475.2,363.77,1,0,0,40,1
1266,2,2.35,410.2,365.82,2,0,0,40,0
1267,1,2.32,254.6,363.38,1,0,0,21,0
1268,0,2.31,64.0,360.51,0,0,1,22,0
1269,3,2.31,718.8,362.79,3,0,0,38,1
1270,0,2.3,262.7,360.95,0,0,0,20,0
1271,1,2.3,274.8,362.25,1,0,0,25,0
1272,1,2.29,272.2,360.6,1,0,0,28,0
1273,2,2.29,695.8,363.68,2,0,0,40,1
1274,0,2.29,194.1,362.21,0,0,0,21,0
1275,2,2.27,519.3,361.73,2,0,0,30,0
1276,8,2.31,255.9,359.7,3,1,1,24,0
1277,0,2.3,250.6,358.28,0,0,0,26,0
1278,1,2.29,438.8,359.27,1,0,0,38,0
1279,1,2.27,92.6,357.6,1,0,1,18,0
1280,1,2.27,148.0,356.59,1,0,0,16,0
1281,0,2.27,72.2,356.27,0,0,1,16,0
1282,3,2.27,623.8,358.32,3,0,0,33,1
1283,0,2.27,56.6,358.79,0,0,0,14,0
1284,3,2.28,470.2,359.13,3,0,1,31,0
1285,3,2.29,288.0,359.36,3,0,0,29,0
1286,0,2.28,281.1,358.65,0,0,1,33,0
1287,4,2.29,177.0,358.99,4,0,1,16,0
1288,6,2.31,289.7,359.51,1,1,0,27,0
1289,1,2.31,295.4,359.74,1,0,0,28,0
1290,8,2.31,401.7,357.58,3,1,0,22,0
1291,12,2.37,666.2,359.51,2,2,0,34,1
1292,2,2.33,668.0,359.87,2,0,0,34,1
1293,1,2.31,182.7,356.82,1,0,0,20,0
1294,1,2.31,345.6,356.13,1,0,0,27,0
1295,3,2.28,565.5,355.76,3,0,0,36,0
1296,0,2.27,-39.0,352.71,0,0,1,11,0
1297,4,2.28,288.5,353.18,4,0,0,22,0
1298,3,2.29,556.7,352.5,3,0,0,41,1
1299,3,2.27,664.1,352.16,3,0,0,29,1
